CustomerID,RSCORE,F SCORE,M SCORE,RFM SCORE
12447,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12448,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12449,2.270597685821463,0.8804234008806653,2.898054620181674,314
12450,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12451,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12452,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12453,1.615099622348944,1.618068697777717,2.2877797863965723,223
12454,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12455,1.615099622348944,1.618068697777717,2.898054620181674,224
12456,2.270597685821463,0.8804234008806653,2.898054620181674,314
12457,1.615099622348944,1.618068697777717,2.898054620181674,224
12458,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12461,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12462,2.270597685821463,1.618068697777717,2.2877797863965723,323
12463,1.615099622348944,1.618068697777717,2.2877797863965723,223
12464,2.8722860018164806,2.2760107935474463,2.2877797863965723,433
12465,2.270597685821463,1.618068697777717,2.2877797863965723,323
12468,0.8794438070232793,2.2760107935474463,2.2877797863965723,133
12471,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12472,2.270597685821463,0.8804234008806653,2.898054620181674,314
12473,2.270597685821463,0.8804234008806653,2.898054620181674,314
12474,2.270597685821463,0.8804234008806653,2.898054620181674,314
12475,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12476,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12477,2.270597685821463,0.8804234008806653,2.898054620181674,314
12478,2.8722860018164806,2.2760107935474463,2.2877797863965723,433
12479,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12480,2.270597685821463,0.8804234008806653,2.898054620181674,314
12481,2.270597685821463,0.8804234008806653,2.898054620181674,314
12483,2.270597685821463,1.618068697777717,2.898054620181674,324
12484,2.270597685821463,0.8804234008806653,2.898054620181674,314
12488,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12489,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12490,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12491,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12492,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12493,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12494,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12497,1.615099622348944,2.880399748684191,2.2877797863965723,243
12498,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12500,2.270597685821463,1.618068697777717,2.898054620181674,324
12501,0.8794438070232793,0.8804234008806653,2.898054620181674,114
12502,1.615099622348944,0.8804234008806653,2.898054620181674,214
12503,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12504,2.270597685821463,2.880399748684191,0.8825480625006719,341
12505,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12506,0.8794438070232793,2.2760107935474463,0.8825480625006719,131
12507,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12508,2.270597685821463,1.618068697777717,1.6245173802140969,322
12509,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12510,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12512,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12513,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12514,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12515,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12516,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12517,2.270597685821463,0.8804234008806653,2.898054620181674,314
12518,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12519,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12520,1.615099622348944,0.8804234008806653,2.898054620181674,214
12521,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12522,2.270597685821463,2.880399748684191,0.8825480625006719,341
12523,2.270597685821463,0.8804234008806653,2.898054620181674,314
12524,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12526,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12527,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12528,2.8722860018164806,1.618068697777717,2.898054620181674,424
12530,1.615099622348944,1.618068697777717,2.898054620181674,224
12531,2.8722860018164806,2.2760107935474463,0.8825480625006719,431
12532,2.270597685821463,2.880399748684191,1.6245173802140969,342
12534,1.615099622348944,1.618068697777717,2.2877797863965723,223
12535,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12536,2.270597685821463,0.8804234008806653,2.898054620181674,314
12538,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12539,2.270597685821463,0.8804234008806653,2.898054620181674,314
12540,2.270597685821463,0.8804234008806653,2.898054620181674,314
12541,2.270597685821463,1.618068697777717,2.2877797863965723,323
12544,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12545,1.615099622348944,1.618068697777717,2.2877797863965723,223
12546,2.270597685821463,1.618068697777717,2.2877797863965723,323
12547,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12548,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12550,1.615099622348944,1.618068697777717,2.2877797863965723,223
12551,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12552,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12553,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12556,2.270597685821463,0.8804234008806653,1.6245173802140969,312
12557,2.8722860018164806,2.2760107935474463,2.898054620181674,434
12558,2.8722860018164806,2.2760107935474463,0.8825480625006719,431
12559,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12560,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12561,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12562,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12564,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12565,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12566,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12567,2.270597685821463,0.8804234008806653,2.898054620181674,314
12569,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12571,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12572,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12573,0.8794438070232793,2.2760107935474463,0.8825480625006719,131
12574,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12576,2.270597685821463,1.618068697777717,2.2877797863965723,323
12577,2.270597685821463,0.8804234008806653,1.6245173802140969,312
12578,2.270597685821463,0.8804234008806653,2.898054620181674,314
12579,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12580,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12581,2.270597685821463,2.880399748684191,0.8825480625006719,341
12582,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12583,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12584,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12585,0.8794438070232793,1.618068697777717,2.898054620181674,124
12586,2.270597685821463,2.880399748684191,0.8825480625006719,341
12587,2.8722860018164806,2.880399748684191,0.8825480625006719,441
12588,2.270597685821463,2.880399748684191,0.8825480625006719,341
12589,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12590,0.8794438070232793,1.618068697777717,2.898054620181674,124
12591,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12592,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12593,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12594,2.270597685821463,0.8804234008806653,2.898054620181674,314
12596,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12597,2.270597685821463,0.8804234008806653,2.898054620181674,314
12598,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12599,2.270597685821463,1.618068697777717,2.2877797863965723,323
12600,2.270597685821463,1.618068697777717,2.898054620181674,324
12601,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12602,1.615099622348944,2.880399748684191,0.8825480625006719,241
12603,2.270597685821463,2.880399748684191,2.2877797863965723,343
12604,1.615099622348944,2.880399748684191,0.8825480625006719,241
12605,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12607,1.615099622348944,0.8804234008806653,0.8825480625006719,211
12609,1.615099622348944,1.618068697777717,2.2877797863965723,223
12610,2.270597685821463,0.8804234008806653,2.898054620181674,314
12611,1.615099622348944,1.618068697777717,2.2877797863965723,223
12612,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12613,1.615099622348944,0.8804234008806653,2.898054620181674,214
12614,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12615,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12616,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12617,2.270597685821463,1.618068697777717,1.6245173802140969,322
12618,2.270597685821463,2.880399748684191,0.8825480625006719,341
12619,2.8722860018164806,1.618068697777717,2.898054620181674,424
12620,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12621,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12622,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12623,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12624,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12625,0.8794438070232793,1.618068697777717,2.898054620181674,124
12626,2.270597685821463,0.8804234008806653,2.898054620181674,314
12627,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12628,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12630,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12631,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12633,1.615099622348944,0.8804234008806653,2.898054620181674,214
12635,1.615099622348944,1.618068697777717,2.898054620181674,224
12637,1.615099622348944,0.8804234008806653,2.898054620181674,214
12638,2.270597685821463,2.2760107935474463,2.2877797863965723,333
12639,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12640,2.270597685821463,1.618068697777717,2.2877797863965723,323
12641,1.615099622348944,2.880399748684191,0.8825480625006719,241
12642,2.270597685821463,1.618068697777717,2.2877797863965723,323
12643,1.615099622348944,2.2760107935474463,2.898054620181674,234
12644,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12645,2.270597685821463,1.618068697777717,2.898054620181674,324
12646,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12647,2.270597685821463,0.8804234008806653,2.898054620181674,314
12648,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12649,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12650,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12651,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12652,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12653,0.8794438070232793,1.618068697777717,2.898054620181674,124
12654,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12656,2.270597685821463,0.8804234008806653,2.898054620181674,314
12657,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12658,2.270597685821463,2.2760107935474463,2.2877797863965723,333
12659,2.270597685821463,2.880399748684191,0.8825480625006719,341
12660,2.8722860018164806,2.880399748684191,0.8825480625006719,441
12662,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12664,2.8722860018164806,2.2760107935474463,2.898054620181674,434
12665,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12666,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12667,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12668,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12669,0.8794438070232793,0.8804234008806653,2.2877797863965723,113
12670,2.8722860018164806,1.618068697777717,2.898054620181674,424
12672,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12673,2.8722860018164806,1.618068697777717,1.6245173802140969,422
12674,2.270597685821463,1.618068697777717,2.898054620181674,324
12676,2.270597685821463,1.618068697777717,2.2877797863965723,323
12678,2.270597685821463,0.8804234008806653,2.898054620181674,314
12679,1.615099622348944,1.618068697777717,2.2877797863965723,223
12680,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12681,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12682,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12683,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12684,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12685,2.270597685821463,0.8804234008806653,2.898054620181674,314
12686,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12688,1.615099622348944,0.8804234008806653,2.898054620181674,214
12689,2.270597685821463,1.618068697777717,2.2877797863965723,323
12690,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12691,2.270597685821463,2.2760107935474463,2.2877797863965723,333
12693,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12694,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12695,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12697,2.270597685821463,1.618068697777717,2.2877797863965723,323
12700,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12701,1.615099622348944,1.618068697777717,2.2877797863965723,223
12702,2.270597685821463,2.880399748684191,0.8825480625006719,341
12703,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12704,2.8722860018164806,1.618068697777717,2.898054620181674,424
12705,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12707,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12708,2.270597685821463,0.8804234008806653,2.898054620181674,314
12709,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12710,1.615099622348944,1.618068697777717,2.2877797863965723,223
12712,2.270597685821463,0.8804234008806653,2.898054620181674,314
12713,2.8722860018164806,2.2760107935474463,2.2877797863965723,433
12714,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12715,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12716,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12717,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12718,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12719,2.8722860018164806,1.618068697777717,1.6245173802140969,422
12720,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12721,2.270597685821463,0.8804234008806653,2.898054620181674,314
12722,1.615099622348944,1.618068697777717,2.2877797863965723,223
12723,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12724,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12725,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12726,2.270597685821463,0.8804234008806653,2.898054620181674,314
12727,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12728,1.615099622348944,1.618068697777717,2.2877797863965723,223
12729,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12731,2.270597685821463,0.8804234008806653,2.898054620181674,314
12732,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12733,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12734,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12735,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12736,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12738,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12739,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12740,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12743,1.615099622348944,0.8804234008806653,1.6245173802140969,212
12744,1.615099622348944,0.8804234008806653,2.898054620181674,214
12747,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12748,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12749,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12750,1.615099622348944,2.880399748684191,0.8825480625006719,241
12752,1.615099622348944,1.618068697777717,2.898054620181674,224
12753,2.270597685821463,0.8804234008806653,2.898054620181674,314
12754,0.8794438070232793,1.618068697777717,2.898054620181674,124
12755,0.8794438070232793,2.880399748684191,2.898054620181674,144
12756,1.615099622348944,2.880399748684191,0.8825480625006719,241
12757,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12758,1.615099622348944,1.618068697777717,2.898054620181674,224
12759,1.615099622348944,1.618068697777717,2.2877797863965723,223
12762,2.8722860018164806,1.618068697777717,2.898054620181674,424
12763,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12764,0.8794438070232793,1.618068697777717,2.898054620181674,124
12766,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12769,0.8794438070232793,2.2760107935474463,2.2877797863965723,133
12770,0.8794438070232793,2.880399748684191,2.2877797863965723,143
12772,1.615099622348944,1.618068697777717,2.2877797863965723,223
12775,2.270597685821463,1.618068697777717,2.2877797863965723,323
12778,2.270597685821463,1.618068697777717,2.2877797863965723,323
12779,2.270597685821463,0.8804234008806653,2.898054620181674,314
12781,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12782,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12783,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12784,2.8722860018164806,1.618068697777717,1.6245173802140969,422
12785,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12787,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12789,1.615099622348944,2.880399748684191,0.8825480625006719,241
12790,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12791,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12792,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12793,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12794,1.615099622348944,1.618068697777717,2.2877797863965723,223
12795,2.270597685821463,2.880399748684191,1.6245173802140969,342
12797,0.8794438070232793,2.2760107935474463,0.8825480625006719,131
12798,2.8722860018164806,2.880399748684191,2.898054620181674,444
12802,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12808,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12809,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12811,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12812,2.270597685821463,2.880399748684191,0.8825480625006719,341
12814,1.615099622348944,2.880399748684191,0.8825480625006719,241
12815,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12816,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12817,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12818,0.8794438070232793,2.880399748684191,2.2877797863965723,143
12820,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12821,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12822,1.615099622348944,1.618068697777717,2.2877797863965723,223
12823,1.615099622348944,2.880399748684191,2.898054620181674,244
12824,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12826,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12827,2.8722860018164806,2.2760107935474463,1.6245173802140969,432
12828,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12829,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12830,2.270597685821463,2.2760107935474463,2.898054620181674,334
12831,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12832,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12833,1.615099622348944,2.2760107935474463,1.6245173802140969,232
12834,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12836,1.615099622348944,0.8804234008806653,2.898054620181674,214
12837,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12838,2.270597685821463,0.8804234008806653,2.2877797863965723,313
12839,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12840,1.615099622348944,0.8804234008806653,2.898054620181674,214
12841,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12842,1.615099622348944,2.2760107935474463,2.2877797863965723,233
12843,1.615099622348944,0.8804234008806653,2.898054620181674,214
12844,2.270597685821463,1.618068697777717,1.6245173802140969,322
12845,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12847,2.270597685821463,1.618068697777717,2.2877797863965723,323
12849,2.270597685821463,1.618068697777717,2.2877797863965723,323
12851,1.615099622348944,1.618068697777717,0.8825480625006719,221
12852,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12853,1.615099622348944,1.618068697777717,2.898054620181674,224
12854,1.615099622348944,0.8804234008806653,2.2877797863965723,213
12855,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12856,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12857,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12863,1.615099622348944,2.880399748684191,1.6245173802140969,242
12864,1.615099622348944,2.880399748684191,0.8825480625006719,241
12865,2.270597685821463,1.618068697777717,2.2877797863965723,323
12866,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12867,2.270597685821463,0.8804234008806653,2.898054620181674,314
12868,0.8794438070232793,0.8804234008806653,2.2877797863965723,113
12870,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12871,1.615099622348944,2.880399748684191,1.6245173802140969,242
12872,0.8794438070232793,1.618068697777717,1.6245173802140969,122
12873,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12875,1.615099622348944,2.880399748684191,1.6245173802140969,242
12876,1.615099622348944,1.618068697777717,2.898054620181674,224
12877,2.8722860018164806,0.8804234008806653,2.2877797863965723,413
12878,0.8794438070232793,1.618068697777717,2.2877797863965723,123
12879,2.270597685821463,2.880399748684191,1.6245173802140969,342
12881,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12882,2.8722860018164806,2.880399748684191,2.2877797863965723,443
12883,2.270597685821463,1.618068697777717,2.2877797863965723,323
12884,1.615099622348944,2.880399748684191,1.6245173802140969,242
12885,1.615099622348944,1.618068697777717,2.2877797863965723,223
12886,1.615099622348944,1.618068697777717,2.2877797863965723,223
12888,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12890,2.270597685821463,1.618068697777717,1.6245173802140969,322
12891,0.8794438070232793,2.880399748684191,1.6245173802140969,142
12893,2.270597685821463,2.2760107935474463,0.8825480625006719,331
12895,2.270597685821463,2.2760107935474463,1.6245173802140969,332
12897,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12901,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12902,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12904,2.270597685821463,1.618068697777717,1.6245173802140969,322
12906,2.8722860018164806,1.618068697777717,2.898054620181674,424
12908,0.8794438070232793,2.880399748684191,0.8825480625006719,141
12909,2.270597685821463,1.618068697777717,2.898054620181674,324
12910,2.270597685821463,1.618068697777717,2.898054620181674,324
12912,2.8722860018164806,2.2760107935474463,2.898054620181674,434
12913,2.8722860018164806,1.618068697777717,2.898054620181674,424
12915,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12916,1.615099622348944,0.8804234008806653,2.898054620181674,214
12917,1.615099622348944,2.880399748684191,1.6245173802140969,242
12919,2.8722860018164806,1.618068697777717,2.2877797863965723,423
12920,2.270597685821463,2.2760107935474463,0.8825480625006719,331
12921,2.8722860018164806,0.8804234008806653,2.898054620181674,414
12922,0.8794438070232793,2.2760107935474463,1.6245173802140969,132
12923,1.615099622348944,2.2760107935474463,0.8825480625006719,231
12924,1.615099622348944,2.2760107935474463,2.2877797863965723,233
